gene	score
RANBP9	1.82468324991754
CSTT	1.82385625582966
TRIM32	1.82363295789316
LOC100287143	1.82360505204375
LOC100287108	1.8233260716242
LOC100132111	1.8233204934631
DAPK1	1.8232814479239
CLEC4M	1.82299148233158
GPR166P	1.82021114290295
KIAA0406	1.81940747035341
LOC202781	1.81937977845856
ANO10	1.81805773008557
ZNF347	1.8170531090053
PPP1R2P1	1.81665067138906
PIK3R6	1.81528018195639
MUL1	1.81508781595666
AKT2	1.81364994787138
HSPA1L	1.81339788434094
DCUN1D1	1.81287768272993
FLJ46321	1.81286673638857
LOC728975	1.81275728492035
PTPRA	1.81202998444957
LOC100288875	1.81002802886942
SSB	1.80958171549473
LOC647946	1.80751270500227
EFNA4	1.80734470033969
SCARB2	1.80727967997012
MINK1	1.80667860344891
TNNT3	1.80550540775908
LOC644852	1.80426463530976
GTF2H5	1.80401142766381
LOC340192	1.80365067192399
CSF1	1.80359146579744
VWA3B	1.80296749481194
NADSYN1	1.80245163537072
TMEM196	1.80221536000702
C6ORF222	1.80195771975848
OPRL1	1.80138382681783
ZNF397OS	1.8009176405111
C11ORF30	1.80085336965859
MLEC	1.80076768675847
LOC100288728	1.8005910075181
UPP2	1.79975121150204
CELA1	1.79905679837657
PRR5	1.79899808013668
CCDC17	1.79829394458096
LOC284672	1.79826729029997
FLJ46300	1.79711704313898
RPS7	1.79689897747466
PDILT	1.79623466997415
CCDC158	1.79591077550825
RIN3	1.79552341157763
BRPF3	1.79552341157763
BAT3	1.7954809771129
HLA-F	1.79427295168772
LOC645266	1.79406128717178
TRIM26	1.79372807846001
LOC391844	1.79308338281531
RPS2P7	1.79179622275235
CLDN23	1.7909169648689
PYGL	1.79086961901553
OR2B8P	1.79063820816798
LOC100129390	1.78989728686421
TTC5	1.78766470743577
TBCAP2	1.78713669153694
SNHG3	1.786603952957
RFX6	1.78649433440491
LRRC8C	1.7860299986562
TMED9	1.78582143379971
NR1D2	1.7849515136315
RGS17	1.78421808040207
CD27	1.78362060000492
AKR1C2	1.78340254842178
LOC100128943	1.78316901578295
C9ORF6	1.78289927690602
TAF12	1.78238091260008
RPSAP25	1.78220477778653
PPAN	1.78212190994345
UBE2Z	1.78202352027212
ODZ3	1.7815576981676
ATF7	1.78148527168583
LOC100128163	1.78127839035719
LOC283914	1.78044646304916
FHDC1	1.77973436198117
CEACAM3	1.77891501505758
KLK1	1.77888926879174
PPBPL1	1.77828714251952
VPS4B	1.77766510815791
VPS4A	1.77723882082574
CDH12	1.77690007572248
LOC729989	1.77634107908089
LOC100288605	1.77546012002526
VWC2L	1.77526055919901
LOC100289675	1.77449367569429
FLJ45422	1.77427402810143
ARNT	1.77372273225059
PRKD1	1.77350338479558
ATXN7L3	1.77312100610857
LOC100287929	1.77282038363066
C6ORF105	1.77276435308859
FABP3	1.77262684716693
LRRC40	1.77199576852267
CA5A	1.77188387663766
ARID5B	1.77122822929071
LOC729984	1.76990401083828
FKSG74	1.76963042174727
LOC100287203	1.76936709071735
FBXO31	1.7693367142618
CYB5D1	1.76917473406557
RPL15	1.76893185077204
RPS21	1.76885597113909
C14ORF119	1.76869412861935
RNF19B	1.76837563647638
RPL21P4	1.76831499163977
LOC391533	1.76718918996622
CCDC105	1.76683122050765
MT1G	1.76635260114375
OR2B7P	1.76536138325914
ACTC1	1.76466303828337
EHBP1L1	1.76456262778462
PACRGL	1.76402071827662
ATP2C2	1.7636196375567
VAV2	1.76243809944749
FASTKD2	1.76178330614107
HAS3	1.76123905328519
TRBV19	1.76113924700021
LOC100130866	1.75880380265687
FLJ23834	1.75856035379876
MPHOSPH9	1.75856035379876
SDR9C7	1.75831700912126
GNG7	1.75820282200732
EIF3G	1.75817303783445
PPIH	1.75809362099761
AZGP1P2	1.75778102493987
LOC100287864	1.75759255795252
MTHFD1	1.75676998595498
SYCP2L	1.75646801395891
LOC100101126	1.75495561533131
WFDC8	1.75476808108365
SLC5A2	1.75471874022151
TFB2M	1.75449675918963
LOC100288867	1.75408262575837
EXOC2	1.7527436824194
ZC3H12A	1.75247823629442
LOC100101405	1.75155505251694
LZTS2	1.74943933203602
ORM1	1.74891162361281
GDPD3	1.74778942033082
RPS3P4	1.74700031803145
EMP2	1.74670346864366
SCAMP4	1.74654294212678
LOC100287963	1.74624632972502
TTC26	1.74587213657583
C20ORF29	1.74485285040165
SCARF2	1.74395640733539
LOC647020	1.74238496012793
ERI3	1.7419843256312
ENO3	1.74105380921364
HIST1H2BO	1.74093820265981
LOC100130288	1.74069261595892
PGBD3	1.73884205607935
TEAD3	1.73878447190921
C9ORF82	1.73860695700428
TRADD	1.73776810094403
ATPIF1	1.73755259262777
CRMP1	1.73720794708276
PTTG3	1.73699743189946
FAM185B	1.73626601177658
KLHL25	1.73571686239014
FLJ40113	1.73498229854619
RPL34P35	1.73459154879099
CRYGN	1.73450580989449
LOC100289431	1.73410110394361
LOC402198	1.73225259368876
ATP5J2P4	1.73080264398554
OR52H1	1.73039106698848
CASQ2	1.72919112554327
TLR3	1.72912034067532
SLC25A1	1.72867223757647
UTP20	1.72860151617751
PIP5K1A	1.72809728748815
LOC100129836	1.72743821181504
HLA-P	1.72657313762757
PROSAPIP1	1.72647448844478
TRNAU1AP	1.72646509416074
C15ORF28	1.72633359017958
LOC100289535	1.7261833364621
PI3	1.72555457191106
LOC221442	1.72540452004534
POGK	1.72538107795027
DDAH2	1.72511390505718
ZNF254	1.72457992839135
LOC100131082	1.72452843033303
PMPCB	1.72429908543601
ABP1	1.72334523525856
C1ORF138	1.72208053072771
CBX3	1.72136772412559
ASB2	1.72106981592828
NDUFS7	1.72086509261158
SNHG8	1.72070694670625
PPAN-P2RY11	1.72044656487262
RPL36P9	1.71996795263292
PDZRN4	1.71979612011097
MT1JP	1.7194154829588
SV2C	1.7189238086698
ATP6V0A1	1.71887744574761
HLA-S	1.71855300869887
LOC728888	1.71828432640008
FOXA1	1.71808058116294
FAUP1	1.71740502788312
LOC100130394	1.71735878578153
DNAJB8	1.7170167083101
TSP50	1.7168503648656
LIMS2	1.71649473410412
LOC100129192	1.71631469222489
CEACAMP8	1.71613932030087
ERCC2	1.7158855859587
WHSC1	1.71580718132548
TMEM200A	1.71543835987893
CNGA3	1.71500068727284
SLC6A7	1.71488556485563
LOH12CR2	1.71488556485563
NCDN	1.71462777308324
EGFL8	1.71436089453265
KRTAP10-2	1.71423210030163
SMCR7	1.71343696585158
NFKBIL2	1.71332674371064
ADRA1B	1.71309259074916
EFHD2	1.71286312016656
RSHL1	1.71275759397876
LOC100131479	1.71256494318355
MYEOV2	1.71234026422619
TRIM66	1.71223483247745
NDUFB10	1.71169880020188
LOC389223	1.7116438503335
CRTC3	1.71070134912314
LOC100287100	1.71067849176265
MCCD1	1.70975123674831
FBXO22	1.70965996108785
HAO2	1.70862497920978
IER3	1.70825155869556
LOC643870	1.70644701671347
NXN	1.70449420003876
TCN1	1.70415052520424
BRD7P2	1.70414600450841
LOC100288032	1.70398780209067
MBD2	1.70216927923825
DDX28	1.70204764375315
LOC100129878	1.70061693922737
LOC100287090	1.7000779542427
CDH17	1.7000285719904
C1ORF31	1.69997021649113
FAM54A	1.69834756024783
TRHDE	1.6981953856101
TNFSF4	1.69736806488469
ADAM22	1.69730997250466
OR4A8P	1.69715806566232
ITIH5	1.69675168403362
RRS1	1.69672489948552
GTF2IRD1	1.69651959171182
LDLR	1.69647050696791
RPL26P21	1.69596650927749
SLC22A8	1.69523580903939
ACVR1C	1.6951734741064
LOC100131688	1.6950888872315
RAET1E	1.6948930483879
ABHD12B	1.69451490732636
MYBPH	1.69433704240084
IL18RAP	1.69421256883877
GPR55	1.69395481421663
CALM3	1.69391927068577
RIMS4	1.69368828988107
POU2F2	1.69313341694382
ADARB2	1.69226442427271
PPAPDC3	1.69178613713545
RFTN1	1.69172859162503
ZNF470	1.69140997941904
RHPN2	1.69136574130116
LOC730069	1.69105174580273
JAK1	1.69104290327321
PPIAP9	1.69095448524941
MUM1	1.69079978550952
SFTA3	1.6892241545311
MORN3	1.68830806987578
C6ORF10	1.68800448914252
LCE1E	1.68782857152002
NUDT12	1.68743734210407
GFPT2	1.68724841365259
CDK9	1.68712981493286
RYKP	1.68686195701268
LOC391524	1.68683122695864
PREX2	1.68563399536214
TAAR2	1.68514789904935
LOC100128777	1.68507786393803
LOC644030	1.68488968551967
CHCHD8	1.68440419822602
LOC100288645	1.68367016094247
RPL6P1	1.68335585105399
SLC22A15	1.6833427584171
FOXI1	1.68300245109441
PRDM16	1.68281056881329
LOC100289461	1.68275388817679
SLC9A4	1.68183467288234
ZNF689	1.68166927792672
TLE3	1.68122989902859
CABP7	1.68098207592324
PABPC4	1.68030435061852
LOC402191	1.67951030914262
C20ORF118	1.67949296486714
CDC123	1.67946694940119
TBPL1	1.67945394209445
LRBA	1.67902052770479
APBB1	1.67881693185054
LOC100130766	1.67768758932233
WDR45L	1.67764868462337
MUPCDH	1.67739370557155
LRP1	1.67734617916388
ZNF18	1.67730297662622
UBE2S	1.6765042937622
PATZ1	1.67554728379329
SLFN14	1.67521140106981
RPS15AP34	1.67515543898661
STYXL1	1.67469502716204
HIST1H3I	1.67353481575368
LOC100288295	1.67302417777436
XPNPEP3	1.67234686125542
GJC2	1.67206415860421
CDH20	1.67204274718131
XAB2	1.67094323083848
HIST1H1T	1.67032804139489
ZNF785	1.67014873016301
SH3BP5L	1.66984573085605
PRAC	1.66976467253103
TXNDC5	1.66922740526625
LOC100287325	1.66872468675192
LOC100131455	1.66802243926793
MRGPRE	1.66732101340952
CHCHD6	1.66705341253515
TCP11L1	1.66704491922414
B4GALT1	1.66668406461331
ARID4A	1.66542913231378
RAB5C	1.66504385203893
YWHAZP1	1.66487880755584
OSBPL9	1.66455308359499
L3MBTL2	1.66363608315156
FLJ44606	1.66319287502411
MAVS	1.66314646259837
CNOT6LP1	1.66269096711038
RPS18P14	1.66253921191318
FOXP2	1.6620757525507
NOSTRIN	1.66203784894462
MGEA5	1.66178521923857
GAL	1.66121718985206
LOC100132383	1.6608430041798
PI4KB	1.65982672958842
LOC100130633	1.65975959827061
OR2J4P	1.65966311010372
AARS	1.65953727918931
SLC5A5	1.65908031456393
DKKL2	1.65900488583632
DDX19A	1.6588624350984
TPRG1	1.65829296849933
PSMB3P2	1.65812558062431
SHANK2	1.65785367437369
RNASEH2C	1.65778676239979
RPL18P5	1.65759025138888
HOMEZ	1.65665456665172
METTL5	1.6559412466212
HNRNPA2B1	1.65522876818186
AOF1	1.65487492464553
CHORDC2P	1.65386864435908
KIN	1.65333292232575
LOC100131852	1.65322500477939
OR51A10P	1.65317520317428
CEACAM21	1.65276864345486
ITGA3	1.65251571865218
PAX4	1.65172859676465
ELA2A	1.65167477844825
BTN3A2	1.65115340248004
LOC100127976	1.65109136380163
LOC100128362	1.65085980886485
SLC25A5P9	1.65041761951844
UPK1A	1.64942284060162
TNFAIP1	1.64810037429011
TRIM16L	1.64800161404539
TOMM7	1.64798104101747
SEC22C	1.64794812562355
HIGD1D	1.64750805376764
FAM119A	1.64736006391634
MIS12	1.64715869124115
IFT172	1.64714225560398
APOA2	1.64692863279914
GLTSCR2	1.64600926958827
PITPNM1	1.64573045227609
C1ORF87	1.64569355957041
STK33	1.64545176284284
RPL17P35	1.64543537332619
LST1	1.64540259561879
PLAC9	1.64540259561879
LOC100101266	1.64508720053878
IGFL4	1.64407249333308
LOC100128041	1.64368832860205
KTELC1	1.64365973029335
SBK1	1.64353718133678
LOC100287349	1.64251282091808
RPS17P12	1.64240273337306
LOC100288714	1.64237011866348
LCE5A	1.64170597405107
LOC100289505	1.64169375731542
SPTB	1.64149832285924
TRNT1	1.64121342661373
TNFRSF10C	1.63996146295137
LOC283711	1.63983153612223
DFNA5	1.63977470183813
DDX50	1.63940946499296
VENTX	1.63920259448495
LOC399965	1.63897957742984
LOC100128015	1.63895930719387
SLC36A1	1.63833936329427
LOC100128108	1.63786571305622
IPP	1.63782120073018
NUMBL	1.63757846333006
ACTR1B	1.63719028406837
SHANK3	1.63682255009625
C13ORF33	1.63585376247799
IFI30	1.63522487290442
KBTBD10	1.63436723974031
TEF	1.63403739135289
NTN5	1.63394490482177
TCEA2	1.63367958625652
RASL10A	1.63326575812979
LOC100130579	1.63284418221028
RNF7	1.63275588877989
IP6K3	1.63243091807779
KCNJ12	1.63223842416706
ATP1A3	1.63173742157083
RAP1GAP	1.63144902987431
PIGZ	1.63144902987431
PFN1	1.63106872055734
MRPL13	1.63021288696745
ZSCAN18	1.62995716853888
HLA-H	1.62978941122749
DNAJC2	1.62976944317389
LOC100289136	1.62969756356099
GPATCH4	1.62963367763973
ST3GAL2	1.62881572718044
KRT121P	1.62866422676191
AMPD3	1.62865625409111
SORCS2	1.62830954306371
OR10G1P	1.62814621834578
PUS1	1.62778785289818
IL27RA	1.62746948123906
FAM178A	1.62691670247067
MIXL1	1.62660275467193
FGA	1.62654316243763
ATP6V0E2	1.62588406038218
MT1M	1.62588406038218
FCGR2B	1.62552304491918
EIF3LP1	1.62536838884012
LOC100132272	1.62533270449609
LOC100287714	1.62524548481147
LSMD1	1.62516224118987
CHTF8	1.62503937832699
KIAA0195	1.62359856209828
SERPINC1	1.62306504927436
TCL1B	1.62288731428732
HLA-DRA	1.62267409995213
LOC100129078	1.62249253109222
ARG2	1.62206644907355
ACIN1	1.62196786093824
SSX2IP	1.62187323115768
TRIOBP	1.62162883808976
ZNF204	1.61976753569623
C10ORF54	1.61905284017754
OR6C2	1.61770032538407
CCDC88A	1.61714840934311
LOC100289562	1.61714058428928
EP400	1.61701539689253
FXYD5	1.61678073880395
LOC100128134	1.6158703263121
LOC100128895	1.6157688182469
OR52X1P	1.61567903652671
LOC100288028	1.61548390379171
OR10A4	1.61531223785349
C19ORF66	1.6151952201824
MCM9	1.61512502019458
OR4K1	1.61453253744209
OR1I1	1.61330260766984
CCND2	1.6132015195186
JAK2	1.61308489982467
GYG1	1.61303437143629
LOC100128489	1.61289446815723
ZNF100	1.61266136615474
DTNA	1.61259922041756
LOC100287170	1.61159410155003
COMMD5	1.61159410155003
NPHS2	1.61147002993068
RPL12	1.61129172042614
FLJ43980	1.6110204781313
LOC100128942	1.60992122351048
LOC441784	1.60912509246849
FAM53C	1.60911350585965
UBP1	1.60908260929213
INPPL1	1.60871968962722
HLA-DRB1	1.60847271657639
RTKN	1.60813714483784
DEFB136	1.60745498836026
NUDCD1	1.60706607018139
DUSP5P	1.60700063260126
C21ORF93	1.60681205689156
VSIG2	1.60667354787476
FBXL2	1.60651199296965
LOC442777	1.60623513921534
DHX16	1.60543219088787
LOC100131512	1.60525560432766
CLPSMCR	1.60505988207155
PICALM	1.6046954652489
LOC390586	1.60454209032044
PRMT8	1.60412816644091
PQLC2	1.60379492752213
LOC285412	1.60299511505803
NPW	1.60114303137802
ALG6	1.60111252755875
GPX5	1.60086473923682
MAGI2	1.60065133885872
KLHL8	1.60027806350071
OR5AK1P	1.60020191224603
LOC100128154	1.59999635019666
LOC407835	1.59902275261426
LOC100286900	1.59782684732737
TPTE2	1.59693236260119
CD96	1.59663322287875
FRY	1.59657265501402
TELO2	1.59642504537617
LOC644456	1.596156409407
COL8A2	1.59585385894019
SRC	1.59541919840174
PIK3IP1	1.59523030953952
ACBD3	1.59469794928396
CCL19	1.59440741841844
LOC100289389	1.59393983320855
LOC100287743	1.59392098627431
ATXN7L2	1.59361951229581
GPX6	1.59321275203394
LDHAL6A	1.59252412051443
PON3	1.59195271601548
TOLLIP	1.59194895849607
APC2	1.59123168404549
LOC648262	1.59082646683353
ZNF746	1.58958617544424
NOL5BP	1.5885725278115
RPL21P103	1.58848657378691
OR4M2	1.58771351514842
KIRREL	1.58720985721305
CRYL1	1.58706070252771
LOC391578	1.58679231303456
SYT14	1.58647561137673
BCL2L15	1.58613300762936
PRUNE2	1.58606599823343
P2RY12	1.58519552344599
C10ORF111	1.58494279006827
UBE2L6	1.58443762680476
LOC100129500	1.5841777738388
DVL3	1.58403304500325
MARK4	1.5832061295141
LSM4	1.58315425164108
NLRP11	1.58261349326565
RSU1	1.58250243582958
LOC440568	1.5822174777141
MRPS17	1.58201031611669
LOC402125	1.58191045888605
HLA-J	1.58174406521309
USH1C	1.58152966683405
HNRNPAB	1.58151488341841
LOC100287802	1.58121559358964
TMEM181	1.58036284035675
SLC7A1	1.58026693139947
NCAPD3	1.58024848903563
TM4SF5	1.57923498567162
C17ORF86	1.5791723859546
SLC12A4	1.57883739852838
DERL3	1.57808708080128
IRX2	1.57775634052648
IL1RN	1.57761674643758
NFKBIE	1.57761674643758
FBXO16	1.57736335152248
SNAPC5	1.57726789564748
ZNF250	1.57688621579183
LOC644693	1.57645343395748
KLHDC7B	1.57644976757638
LOC100130667	1.57642043729048
MRPL40	1.57594767355956
EFS	1.57521906142507
URB1	1.57513124509416
GSTM2	1.57504344090851
C1R	1.57467040852146
LOC283267	1.57459363493058
RICS	1.57423182723643
OR7E62P	1.57385561965315
PSMD1	1.57374608650606
HNRNPA1P2	1.57371688085541
B3GNT7	1.57358912191402
MRPL48P1	1.57343219608231
OR4H6P	1.57339570725554
OR4H8P	1.57339570725554
KCNQ1	1.57324977289313
LOC100288007	1.57283404367372
OR1B1	1.5718978254257
LOC100288336	1.57179954781018
LOC402634	1.57128656674333
CCDC77	1.57087575252592
C1ORF51	1.5691119028476
RNF167	1.56864091781977
SPARCL1	1.56850331097467
FOXN4	1.56842003704758
CDAN1	1.56717945784204
LOC100127998	1.56679294813666
RPL11P4	1.56664851861429
ADCK2	1.56646080907827
ALOX12B	1.56620821029088
YBX1	1.56577902155859
IMPDH1P3	1.56539335847121
C12ORF68	1.56532850344241
ZC3H6	1.56524204031121
TRBVB	1.56446799618769
EAF1	1.56420539424545
MDH1B	1.56412267898975
TGFB1	1.56400042386288
ERF	1.56394290012617
GALNT2	1.56374520174067
PDGFRB	1.56318119869675
GSK3A	1.56289758894093
CCNB1IP1	1.56278274480507
THRB	1.56256746758866
KRBA2	1.5621335453433
MFRP	1.56211562099924
C1QTNF5	1.56211562099924
MFRP-C1QTNF5	1.56211562099924
RRN3	1.56196866030527
KBTBD5	1.56193282135049
NUP210L	1.56175723946486
CACHD1	1.56133818754411
HLTF	1.56108760375198
SLIT1	1.55981829255478
INSRR	1.55977185841457
KRTAP10-5	1.55974685680891
LOC100286995	1.55875828922129
CCDC124	1.55873689305482
MAS1LP	1.55842672879837
LOC100286903	1.55797779101573
RANBP3	1.55793148990451
IL4	1.55704173288271
C20ORF200	1.55693504484127
ADAMTS7	1.55546455620763
PRELID2	1.55537586621022
CCL4	1.5549893207057
RNASEK	1.5549893207057
A2MP	1.55482980543862
IFT74	1.55365062020309
C20ORF85	1.55258307382079
MATK	1.55242062261861
C22ORF30	1.55222644124652
GATSL3	1.55157371488106
FKBP9	1.55099211072917
ZNF193	1.55035119164129
C22ORF43	1.55027024168439
ALDH1A3	1.55017170762019
DUXAP1	1.55015763255386
LOC729806	1.54931368996914
LOC391358	1.54893427555497
MTRR	1.54868496713409
LOC148824	1.5486112464664
LOC131185	1.54828136182316
BSCL2	1.54820768721101
CLUL1	1.54714560191915
C1ORF116	1.54705454715486
MIR149	1.54648749465873
LOC100288820	1.54604679737328
CCDC108	1.5460433009766
LOC647275	1.54593142626045
TFIP11	1.54556097939513
DNM1P47	1.54536186449574
FGF6	1.54492891375249
RASGRP1	1.54471254693426
TMEM39A	1.54411616776034
C20ORF201	1.54358999675573
CIRBP	1.54293549310634
LOC100130321	1.54269196372155
FOXL2	1.54154512711275
LOC100129933	1.54146179986771
TGFBR2	1.54097940661095
LOC100287812	1.54091696463841
SH2B3	1.54091696463841
LY6G6C	1.54090308946039
TOX	1.54055977329476
LOC100128020	1.54048350546762
HISPPD1	1.53961745438955
PARD6B	1.53917794240497
TRUB2	1.53902573986338
LOC100271831	1.53878367290886
TRIM44	1.5386315626763
LOC100288319	1.53821344299631
C20ORF181	1.53687795338753
SLC9A3R1	1.53687105874905
GCKR	1.53662979241422
LOC100288977	1.53654364753926
NFE2	1.53654364753926
RPL7P44	1.53599603282187
DUSP19	1.53577229775275
PQLC3	1.53508092605334
IGHV3-54	1.53506029936814
TPCN2	1.53495717573746
GPA33	1.53474066923007
INO80E	1.53458606575909
LOC644992	1.53272682753118
MRGPRX4	1.53269257399247
DERL2	1.53201130222152
CDV3	1.53192918682619
MAGI3	1.5316350247855
GNB5	1.53093777462366
CCDC85A	1.53081139229336
TMPRSS4	1.52957618274027
NAAA	1.52921152585143
PTGS2	1.52884026191089
WDR33	1.52849643469806
MMP11	1.5284079539612
OR2M7	1.52815278808484
LOC100133042	1.52742186347033
SNTG1	1.52736410423357
LOC100287613	1.52665102764729
NOL3	1.52622016249812
FOXK2	1.52579296980222
TIGD4	1.52485141718348
FLJ22184	1.52485141718348
WDR63	1.52374901358913
LOC100128977	1.52366454985369
MAS1	1.5231073616255
LOC100288640	1.52249331407196
RPS18P8	1.52213594635297
KCTD5	1.52199777133882
RPL31P4	1.52179561636378
MMP9	1.521452095565
KRT8P11	1.52087995956011
LEPRE1	1.52059744074102
LOC100287265	1.52000924936841
PIN1	1.51968680762681
SOCS4	1.5194450799675
PTMA	1.51909271953371
WDR47	1.51903568843875
CD180	1.51842878112439
MUC3A	1.51812386209349
SULF2	1.51758473547424
LOC100287586	1.51755126389551
ACOT1	1.51755126389551
NT5CP2	1.51755126389551
KIAA0196	1.5172634784764
RBMS2	1.51700257242022
PLD3	1.51654456416142
AGR3	1.51654122220481
LOC645357	1.51653119643661
ARL4P	1.51608353417167
SLC14A2	1.51606683623483
TNIK	1.51594328463805
RCBTB1	1.51526916738477
TMEM208	1.51471237213094
LOC100127914	1.51458907383481
ADHFE1	1.5144957823193
LOC100128496	1.51425261997068
GTF2F1	1.51408945161371
CLASP2	1.51363678725541
ZNF551	1.51311793623778
PKNOX1	1.51281213802567
LOC729866	1.51270248400143
IFI27	1.51119906842081
NIPAL3	1.51117586361972
UBL5	1.51108968148185
CYP2T2P	1.51018875584473
AJAP1	1.50907753729376
CREB3	1.50878681158631
RPS7P11	1.50788901015264
RND2	1.50737464258181
GIP	1.50719009505436
RAI14	1.50652483191899
